frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.63, 0.09, 0.60, 0.00, 0.00, 0.32, 0.10, 1.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2, 0, 0.040, 0.98, 1, 0.13, 0.00, 0.06, 0.02, 0.00, 0.00, 0.00, 0.63, 0.00, 0.72, 0.42, 0.25, 0.00, 0.00, 0.45, 0.03, 1.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3, 0, 0.080, 0.98, 1, 0.19, 0.00, 0.04, 0.02, 0.05, 0.00, 0.00, 0.98, 0.00, 0.87, 0.45, 0.07, 0.01, 0.00, 0.43, 0.15, 1.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4, 0, 0.120, 0.98, 1, 0.22, 0.00, 0.01, 0.10, 0.09, 0.00, 0.00, 1.13, 0.00, 1.28, 0.48, 0.05, 0.21, 0.00, 0.32, 0.28, 1.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5, 0, 0.160, 0.98, 1, 0.19, 0.00, 0.01, 0.16, 0.13, 0.00, 0.00, 1.08, 0.00, 1.74, 0.42, 0.07, 0.33, 0.02, 0.15, 0.45, 0.90, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6, 0, 0.200, 0.98, 1, 0.13, 0.00, 0.00, 0.21, 0.10, 0.00, 0.00, 0.94, 0.00, 2.07, 0.50, 0.08, 0.38, 0.02, 0.06, 0.52, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7, 0, 0.240, 0.98, 1, 0.04, 0.00, 0.00, 0.13, 0.09, 0.00, 0.00, 0.94, 0.00, 2.03, 0.44, 0.08, 0.18, 0.02, 0.07, 0.49, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8, 0, 0.280, 0.98, 1, 0.00, 0.00, 0.00, 0.06, 0.08, 0.00, 0.00, 1.03, 0.00, 1.86, 0.46, 0.03, 0.21, 0.00, 0.14, 0.35, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9, 0, 0.320, 0.98, 1, 0.01, 0.00, 0.00, 0.03, 0.08, 0.00, 0.00, 1.15, 0.00, 1.64, 0.46, 0.00, 0.33, 0.00, 0.23, 0.17, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10, 0, 0.360, 0.98, 1, 0.13, 0.00, 0.00, 0.10, 0.04, 0.00, 0.00, 1.27, 0.00, 1.47, 0.48, 0.07, 0.44, 0.00, 0.24, 0.31, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.400, 0.98, 1, 0.17, 0.00, 0.01, 0.09, 0.06, 0.00, 0.00, 1.29, 0.00, 1.31, 0.24, 0.15, 0.36, 0.00, 0.25, 0.72, 0.64, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.440, 0.98, 1, 0.16, 0.00, 0.01, 0.07, 0.13, 0.00, 0.00, 1.29, 0.00, 1.50, 0.11, 0.18, 0.24, 0.00, 0.31, 1.12, 0.60, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.480, 0.98, 1, 0.04, 0.00, 0.01, 0.00, 0.25, 0.00, 0.00, 1.20, 0.02, 1.92, 0.09, 0.30, 0.13, 0.11, 0.22, 1.17, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.520, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.38, 0.00, 0.00, 1.27, 0.04, 2.41, 0.21, 0.46, 0.13, 0.25, 0.14, 1.00, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.560, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.41, 0.00, 0.04, 1.28, 0.04, 2.43, 0.22, 0.54, 0.24, 0.28, 0.12, 0.83, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.600, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.41, 0.00, 0.04, 1.26, 0.02, 2.27, 0.12, 0.41, 0.38, 0.20, 0.33, 0.85, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.640, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.37, 0.00, 0.04, 1.11, 0.00, 1.98, 0.05, 0.18, 0.30, 0.06, 0.52, 0.73, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.680, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.39, 0.00, 0.02, 1.05, 0.00, 1.86, 0.04, 0.10, 0.15, 0.03, 0.68, 0.69, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19, 0, 0.720, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.38, 0.00, 0.02, 1.04, 0.00, 1.72, 0.05, 0.05, 0.01, 0.00, 0.77, 0.40, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0, 0.760, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.39, 0.00, 0.03, 1.05, 0.00, 1.69, 0.01, 0.05, 0.01, 0.00, 0.96, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.800, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.38, 0.00, 0.02, 1.05, 0.00, 1.71, 0.01, 0.03, 0.04, 0.00, 1.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.840, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.37, 0.00, 0.02, 0.99, 0.00, 1.64, 0.00, 0.08, 0.14, 0.00, 0.98, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
