frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.50, 0.49, 0.76, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.37, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.62, 0.61, 0.87, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.67, 0.69, 1.02, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.48, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.73, 0.71, 0.99, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.46, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.70, 0.73, 1.04, 0.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.74, 0.74, 1.04, 0.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.11, 0.75, 0.78, 1.05, 0.80, 0.00, 0.00, 0.00, 0.00, 0.03, 0.32, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.12, 0.76, 0.78, 1.03, 0.79, 0.00, 0.00, 0.00, 0.00, 0.09, 0.35, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.11, 0.74, 0.79, 0.96, 0.74, 0.00, 0.00, 0.00, 0.00, 0.16, 0.39, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.12, 0.69, 0.79, 1.00, 0.73, 0.00, 0.00, 0.00, 0.00, 0.14, 0.41, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.00, 0.00, 0.98, 0.00, 0.00, 0.35, 0.06, 0.53, 0.58, 0.76, 0.53, 0.00, 0.00, 0.00, 0.00, 0.68, 0.61, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.20, 0.00, 1.95, 0.00, 0.00, 0.61, 0.03, 0.29, 0.39, 0.55, 0.35, 0.00, 0.00, 0.00, 0.00, 1.26, 0.77, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
13, 0, 0.400, 0.98, 1, 0.33, 0.01, 2.87, 0.00, 0.00, 0.80, 0.00, 0.07, 0.15, 0.20, 0.11, 0.00, 0.00, 0.00, 0.00, 1.82, 0.85, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
14, 0, 0.434, 0.98, 1, 0.39, 0.01, 2.77, 0.00, 0.00, 0.72, 0.00, 0.02, 0.19, 0.14, 0.06, 0.00, 0.00, 0.00, 0.00, 1.78, 0.88, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
15, 0, 0.467, 0.98, 1, 0.19, 0.03, 2.71, 0.00, 0.00, 0.59, 0.00, 0.09, 0.19, 0.04, 0.02, 0.00, 0.00, 0.00, 0.00, 1.70, 0.91, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
16, 0, 0.501, 0.98, 1, 0.10, 0.09, 2.74, 0.00, 0.00, 0.37, 0.00, 0.10, 0.26, 0.13, 0.02, 0.00, 0.00, 0.00, 0.00, 1.68, 0.98, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
17, 0, 0.534, 0.98, 1, 0.05, 0.24, 2.87, 0.00, 0.00, 0.24, 0.00, 0.15, 0.29, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 1.63, 0.92, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
18, 0, 0.567, 0.93, 1, 0.11, 0.35, 3.02, 0.00, 0.00, 0.04, 0.00, 0.17, 0.27, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.60, 0.86, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
19, 0, 0.601, 0.98, 1, 0.14, 0.51, 3.13, 0.00, 0.00, 0.00, 0.00, 0.38, 0.26, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 1.57, 0.92, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
20, 0, 0.634, 0.93, 1, 0.22, 0.62, 3.14, 0.00, 0.00, 0.00, 0.00, 0.65, 0.27, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 1.56, 0.92, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
21, 0, 0.667, 0.93, 1, 0.18, 0.77, 3.13, 0.00, 0.00, 0.00, 0.00, 0.87, 0.35, 0.84, 0.00, 0.00, 0.00, 0.00, 0.00, 1.37, 1.02, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
22, 0, 0.701, 0.98, 1, 0.12, 0.76, 3.01, 0.00, 0.00, 0.00, 0.00, 0.92, 0.39, 0.85, 0.00, 0.00, 0.00, 0.00, 0.03, 1.21, 0.89, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
23, 0, 0.734, 0.98, 1, 0.02, 0.96, 2.94, 0.00, 0.05, 0.00, 0.00, 0.99, 0.45, 0.81, 0.00, 0.00, 0.18, 0.00, 0.31, 1.06, 0.84, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
24, 0, 0.767, 0.98, 1, 0.00, 1.00, 2.84, 0.00, 0.16, 0.00, 0.00, 1.12, 0.50, 0.72, 0.00, 0.00, 0.32, 0.00, 0.77, 1.17, 0.57, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00
25, 0, 0.801, 0.98, 1, 0.00, 1.19, 2.87, 0.00, 0.26, 0.00, 0.00, 1.29, 0.57, 0.66, 0.00, 0.00, 0.47, 0.00, 1.18, 1.28, 0.38, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00
