frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.82, 0.00, 0.00, 0.00, 0.33, 0.61, 0.33, 0.00, 0.15, 1.32, 0.00, 0.41, 0.08, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.037, 0.98, 1, 0.07, 0.01, 0.90, 0.00, 0.00, 0.00, 0.20, 0.76, 0.33, 0.00, 0.20, 1.10, 0.00, 0.14, 0.03, 0.37, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.074, 0.98, 1, 0.09, 0.01, 0.97, 0.00, 0.00, 0.00, 0.12, 0.84, 0.33, 0.00, 0.26, 0.92, 0.00, 0.00, 0.00, 0.33, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.111, 0.98, 1, 0.10, 0.01, 1.03, 0.00, 0.00, 0.00, 0.08, 0.83, 0.33, 0.00, 0.29, 0.84, 0.00, 0.00, 0.00, 0.43, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.148, 0.98, 1, 0.11, 0.00, 1.10, 0.00, 0.00, 0.00, 0.03, 0.87, 0.34, 0.00, 0.30, 0.87, 0.00, 0.00, 0.00, 0.39, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.185, 0.98, 1, 0.14, 0.00, 1.15, 0.00, 0.00, 0.00, 0.02, 0.88, 0.35, 0.00, 0.30, 0.83, 0.00, 0.00, 0.00, 0.39, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.222, 0.98, 1, 0.20, 0.00, 1.19, 0.00, 0.00, 0.00, 0.05, 0.88, 0.34, 0.02, 0.29, 0.75, 0.00, 0.00, 0.00, 0.32, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.259, 0.98, 1, 0.22, 0.00, 1.20, 0.00, 0.00, 0.00, 0.08, 0.86, 0.33, 0.02, 0.29, 0.61, 0.00, 0.00, 0.00, 0.36, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.296, 0.98, 1, 0.27, 0.02, 1.21, 0.00, 0.00, 0.00, 0.08, 0.83, 0.32, 0.03, 0.27, 0.57, 0.00, 0.00, 0.00, 0.31, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.333, 0.98, 1, 0.24, 0.02, 1.15, 0.00, 0.00, 0.00, 0.06, 0.85, 0.33, 0.01, 0.27, 0.54, 0.00, 0.00, 0.00, 0.33, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.370, 0.98, 1, 0.21, 0.02, 1.11, 0.00, 0.00, 0.00, 0.05, 0.88, 0.35, 0.00, 0.26, 0.53, 0.00, 0.00, 0.00, 0.36, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.407, 0.98, 1, 0.18, 0.02, 1.10, 0.00, 0.00, 0.00, 0.05, 0.90, 0.35, 0.02, 0.26, 0.54, 0.00, 0.00, 0.00, 0.39, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.444, 0.98, 1, 0.18, 0.04, 1.11, 0.00, 0.00, 0.00, 0.03, 0.88, 0.33, 0.03, 0.25, 0.52, 0.00, 0.00, 0.00, 0.36, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.481, 0.98, 1, 0.18, 0.05, 1.10, 0.00, 0.00, 0.00, 0.01, 0.85, 0.30, 0.03, 0.24, 0.51, 0.00, 0.00, 0.00, 0.32, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.519, 0.98, 1, 0.24, 0.08, 1.04, 0.00, 0.00, 0.00, 0.02, 0.84, 0.26, 0.02, 0.23, 0.56, 0.00, 0.00, 0.00, 0.32, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.556, 0.98, 1, 0.28, 0.12, 1.02, 0.00, 0.00, 0.00, 0.05, 0.85, 0.23, 0.01, 0.24, 0.63, 0.00, 0.00, 0.00, 0.39, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.593, 0.98, 1, 0.35, 0.20, 0.97, 0.00, 0.00, 0.00, 0.05, 0.85, 0.22, 0.05, 0.18, 0.72, 0.07, 0.00, 0.10, 0.54, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.630, 0.98, 1, 0.36, 0.24, 0.98, 0.00, 0.00, 0.00, 0.03, 0.84, 0.24, 0.06, 0.09, 0.72, 0.12, 0.00, 0.18, 0.70, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19, 0, 0.667, 0.98, 1, 0.36, 0.24, 0.98, 0.00, 0.00, 0.00, 0.00, 0.83, 0.26, 0.07, 0.07, 0.74, 0.16, 0.00, 0.26, 0.82, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0, 0.704, 0.98, 1, 0.26, 0.25, 0.92, 0.00, 0.00, 0.00, 0.00, 0.84, 0.27, 0.14, 0.06, 0.62, 0.17, 0.00, 0.37, 0.85, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.741, 0.98, 1, 0.16, 0.25, 0.88, 0.00, 0.00, 0.00, 0.01, 0.83, 0.28, 0.25, 0.06, 0.48, 0.22, 0.00, 0.50, 0.87, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
22, 0, 0.778, 0.98, 1, 0.07, 0.23, 0.86, 0.00, 0.00, 0.00, 0.01, 0.85, 0.28, 0.35, 0.00, 0.34, 0.29, 0.00, 0.65, 0.90, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
23, 0, 0.815, 0.98, 1, 0.06, 0.17, 0.92, 0.00, 0.00, 0.00, 0.01, 0.79, 0.26, 0.35, 0.00, 0.26, 0.29, 0.00, 0.68, 0.97, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
