frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.93, 1, 0.53, 0.00, 0.02, 0.57, 0.03, 0.00, 0.00, 0.74, 0.36, 0.28, 0.00, 0.79, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.040, 0.93, 1, 0.59, 0.06, 0.10, 0.73, 0.08, 0.00, 0.00, 0.83, 0.17, 0.34, 0.00, 0.93, 0.00, 0.00, 0.48, 0.12, 0.05, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.080, 0.93, 1, 0.62, 0.12, 0.16, 0.83, 0.10, 0.00, 0.00, 0.89, 0.08, 0.36, 0.00, 0.99, 0.00, 0.00, 0.61, 0.17, 0.12, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
4, 0, 0.120, 0.93, 1, 0.65, 0.25, 0.18, 0.77, 0.10, 0.00, 0.00, 0.93, 0.09, 0.30, 0.00, 0.83, 0.00, 0.00, 0.65, 0.10, 0.12, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.160, 0.98, 1, 0.64, 0.32, 0.16, 0.68, 0.09, 0.00, 0.00, 0.92, 0.07, 0.27, 0.00, 0.68, 0.00, 0.00, 0.65, 0.05, 0.06, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.200, 0.98, 1, 0.59, 0.42, 0.14, 0.50, 0.15, 0.00, 0.00, 0.81, 0.13, 0.28, 0.05, 0.47, 0.00, 0.00, 0.70, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.240, 0.98, 1, 0.54, 0.44, 0.12, 0.42, 0.20, 0.00, 0.00, 0.68, 0.18, 0.35, 0.12, 0.43, 0.00, 0.00, 0.69, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.280, 0.98, 1, 0.48, 0.49, 0.12, 0.33, 0.26, 0.00, 0.00, 0.57, 0.25, 0.40, 0.16, 0.37, 0.00, 0.00, 0.75, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.320, 0.98, 1, 0.52, 0.48, 0.13, 0.33, 0.24, 0.00, 0.00, 0.59, 0.29, 0.43, 0.14, 0.36, 0.00, 0.00, 0.67, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.360, 0.98, 1, 0.55, 0.47, 0.15, 0.32, 0.22, 0.00, 0.00, 0.61, 0.32, 0.45, 0.09, 0.36, 0.00, 0.00, 0.63, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
