frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.63, 0.00, 0.05, 1.36, 0.08, 1.27, 0.65, 0.00, 0.37, 0.64, 0.00, 0.15, 0.57, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2, 0, 0.040, 0.98, 1, 0.00, 0.00, 0.61, 0.00, 0.15, 1.31, 0.22, 1.22, 0.62, 0.09, 0.12, 0.58, 0.00, 0.05, 0.67, 0.27, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3, 0, 0.080, 0.98, 1, 0.00, 0.00, 0.61, 0.00, 0.18, 1.23, 0.21, 1.15, 0.59, 0.09, 0.02, 0.64, 0.00, 0.01, 0.79, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
4, 0, 0.120, 0.98, 1, 0.00, 0.00, 0.54, 0.00, 0.13, 1.29, 0.09, 0.87, 0.40, 0.04, 0.03, 0.72, 0.00, 0.11, 0.69, 0.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
5, 0, 0.160, 0.98, 1, 0.00, 0.00, 0.46, 0.00, 0.05, 1.32, 0.04, 0.63, 0.24, 0.00, 0.06, 0.73, 0.00, 0.23, 0.50, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.42, 0.00, 0.00, 1.29, 0.04, 0.49, 0.06, 0.00, 0.04, 0.89, 0.00, 0.36, 0.19, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.240, 0.98, 1, 0.00, 0.00, 0.42, 0.00, 0.00, 1.13, 0.06, 0.58, 0.03, 0.00, 0.03, 1.15, 0.00, 0.45, 0.11, 1.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.280, 0.98, 1, 0.00, 0.00, 0.45, 0.00, 0.00, 1.00, 0.05, 0.66, 0.00, 0.00, 0.01, 1.40, 0.00, 0.51, 0.00, 1.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.320, 0.98, 1, 0.00, 0.00, 0.46, 0.00, 0.00, 0.93, 0.03, 0.64, 0.00, 0.00, 0.04, 1.27, 0.00, 0.38, 0.31, 1.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.360, 0.98, 1, 0.00, 0.00, 0.48, 0.00, 0.00, 0.89, 0.00, 0.63, 0.00, 0.00, 0.08, 1.07, 0.00, 0.21, 0.64, 1.46, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
11, 0, 0.400, 0.98, 1, 0.00, 0.00, 0.47, 0.00, 0.00, 0.76, 0.03, 0.62, 0.00, 0.00, 0.07, 0.81, 0.00, 0.04, 1.02, 1.61, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
12, 0, 0.440, 0.98, 1, 0.01, 0.00, 0.46, 0.00, 0.00, 0.69, 0.03, 0.65, 0.00, 0.00, 0.04, 0.67, 0.00, 0.02, 1.08, 1.46, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
13, 0, 0.480, 0.98, 1, 0.01, 0.00, 0.44, 0.00, 0.00, 0.62, 0.03, 0.66, 0.00, 0.00, 0.09, 0.55, 0.00, 0.00, 1.15, 1.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
14, 0, 0.520, 0.98, 1, 0.01, 0.00, 0.42, 0.00, 0.00, 0.61, 0.00, 0.51, 0.00, 0.00, 0.18, 0.57, 0.00, 0.19, 0.76, 1.44, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
15, 0, 0.560, 0.98, 1, 0.00, 0.00, 0.40, 0.00, 0.00, 0.64, 0.00, 0.38, 0.00, 0.00, 0.30, 0.68, 0.00, 0.31, 0.40, 1.57, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
16, 0, 0.600, 0.98, 1, 0.00, 0.00, 0.36, 0.00, 0.00, 0.75, 0.00, 0.27, 0.00, 0.00, 0.33, 0.83, 0.00, 0.48, 0.00, 1.73, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
17, 0, 0.640, 0.98, 1, 0.00, 0.00, 0.35, 0.00, 0.00, 0.80, 0.00, 0.33, 0.00, 0.00, 0.34, 0.86, 0.00, 0.45, 0.00, 1.85, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
18, 0, 0.680, 0.98, 1, 0.00, 0.00, 0.31, 0.00, 0.00, 0.83, 0.00, 0.37, 0.00, 0.00, 0.34, 0.85, 0.00, 0.47, 0.00, 1.93, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
19, 0, 0.720, 0.98, 1, 0.00, 0.00, 0.33, 0.00, 0.00, 0.88, 0.00, 0.45, 0.00, 0.00, 0.39, 0.78, 0.00, 0.32, 0.00, 1.78, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
20, 0, 0.760, 0.98, 1, 0.00, 0.00, 0.34, 0.00, 0.00, 1.04, 0.05, 0.48, 0.00, 0.00, 0.48, 0.70, 0.00, 0.17, 0.00, 1.73, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
21, 0, 0.800, 0.98, 1, 0.00, 0.00, 0.39, 0.00, 0.00, 1.10, 0.06, 0.52, 0.00, 0.00, 0.37, 0.50, 0.06, 0.06, 0.03, 1.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
22, 0, 0.840, 0.98, 1, 0.00, 0.00, 0.42, 0.00, 0.00, 1.10, 0.07, 0.54, 0.00, 0.00, 0.25, 0.34, 0.08, 0.03, 0.03, 0.73, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
23, 0, 0.880, 0.98, 1, 0.00, 0.00, 0.43, 0.00, 0.00, 1.10, 0.04, 0.60, 0.00, 0.00, 0.10, 0.23, 0.12, 0.03, 0.03, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
24, 0, 0.920, 0.98, 1, 0.00, 0.00, 0.44, 0.00, 0.00, 1.18, 0.03, 0.61, 0.00, 0.00, 0.17, 0.27, 0.14, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
25, 0, 0.960, 0.98, 1, 0.00, 0.00, 0.42, 0.00, 0.00, 1.20, 0.03, 0.58, 0.00, 0.00, 0.17, 0.26, 0.20, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
26, 0, 1.000, 0.98, 1, 0.00, 0.00, 0.48, 0.00, 0.00, 1.16, 0.03, 0.65, 0.08, 0.07, 0.12, 0.18, 0.15, 0.00, 0.21, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
27, 0, 1.040, 0.98, 1, 0.00, 0.00, 0.54, 0.00, 0.00, 1.14, 0.06, 0.75, 0.16, 0.14, 0.05, 0.07, 0.08, 0.00, 0.41, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28, 0, 1.080, 0.98, 1, 0.00, 0.00, 0.57, 0.00, 0.00, 1.17, 0.09, 0.75, 0.22, 0.14, 0.00, 0.10, 0.00, 0.03, 0.41, 0.47, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29, 0, 1.120, 0.98, 1, 0.00, 0.00, 0.56, 0.00, 0.00, 1.23, 0.09, 0.63, 0.18, 0.07, 0.00, 0.21, 0.01, 0.04, 0.19, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30, 0, 1.160, 0.98, 1, 0.00, 0.00, 0.54, 0.00, 0.00, 1.27, 0.11, 0.49, 0.15, 0.00, 0.00, 0.31, 0.01, 0.05, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
