frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.45, 0.00, 1.48, 0.09, 0.00, 1.43, 0.69, 0.00, 0.24, 0.94, 0.00, 1.70, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2, 0, 0.100, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.82, 0.00, 1.44, 0.09, 0.00, 0.98, 0.65, 0.00, 0.12, 0.95, 0.00, 1.47, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.00, 1.61, 0.07, 0.00, 0.74, 0.42, 0.00, 0.06, 0.92, 0.00, 1.44, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4, 0, 0.300, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 1.46, 0.06, 0.01, 0.55, 0.32, 0.00, 0.09, 0.69, 0.00, 1.36, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5, 0, 0.400, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.65, 0.00, 1.29, 0.04, 0.01, 0.33, 0.27, 0.00, 0.20, 0.34, 0.00, 1.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6, 0, 0.500, 0.98, 1, 0.14, 0.05, 0.00, 0.28, 0.09, 0.55, 0.00, 0.84, 0.03, 0.01, 0.09, 0.32, 0.00, 0.19, 0.48, 0.00, 0.87, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.600, 0.82, 1, 0.14, 0.05, 0.00, 0.28, 0.09, 0.58, 0.00, 0.66, 0.02, 0.00, 0.08, 0.18, 0.00, 0.13, 0.94, 0.00, 0.86, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.700, 0.98, 1, 0.28, 0.57, 0.00, 0.55, 0.19, 0.40, 0.00, 0.41, 0.07, 0.00, 0.08, 0.06, 0.02, 0.10, 1.51, 0.00, 0.86, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.800, 0.82, 1, 0.24, 0.52, 0.00, 0.27, 0.10, 0.60, 0.00, 0.25, 0.07, 0.00, 0.08, 0.01, 0.02, 0.17, 1.19, 0.00, 0.72, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10, 0, 0.900, 0.98, 1, 0.24, 0.52, 0.00, 0.34, 0.10, 0.40, 0.00, 0.19, 0.07, 0.00, 0.00, 0.02, 0.02, 0.29, 0.70, 0.00, 0.38, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11, 0, 1.000, 0.98, 1, 0.24, 0.00, 0.00, 0.07, 0.00, 0.61, 0.00, 0.35, 0.00, 0.00, 0.00, 0.01, 0.00, 0.19, 0.55, 0.00, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
12, 0, 1.100, 0.98, 1, 0.32, 0.12, 0.00, 0.14, 0.00, 1.01, 0.00, 0.38, 0.00, 0.00, 0.00, 0.01, 0.00, 0.12, 0.96, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13, 0, 1.200, 0.98, 1, 0.44, 0.14, 0.00, 0.07, 0.00, 1.76, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.48, 0.22, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
14, 0, 1.300, 0.98, 1, 0.29, 0.13, 0.00, 0.07, 0.00, 2.00, 0.00, 0.32, 0.00, 0.00, 0.00, 0.10, 0.00, 0.06, 1.14, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
15, 0, 1.400, 0.98, 1, 0.12, 0.02, 0.00, 0.00, 0.00, 2.02, 0.00, 0.61, 0.00, 0.00, 0.05, 0.10, 0.00, 0.06, 1.10, 0.35, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
16, 0, 1.500, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.77, 0.00, 0.80, 0.00, 0.00, 0.05, 0.20, 0.04, 0.06, 1.04, 0.49, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
17, 0, 1.600, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.38, 0.00, 1.01, 0.00, 0.00, 0.05, 0.31, 0.04, 0.01, 1.23, 0.59, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 1.700, 0.98, 1, 0.03, 0.00, 0.00, 0.00, 0.00, 1.19, 0.00, 1.00, 0.00, 0.00, 0.14, 0.45, 0.04, 0.01, 0.91, 0.56, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19, 0, 1.800, 0.98, 1, 0.20, 0.00, 0.00, 0.00, 0.00, 1.07, 0.07, 0.94, 0.05, 0.00, 0.25, 0.53, 0.01, 0.01, 0.43, 0.35, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0, 1.900, 0.98, 1, 0.28, 0.00, 0.00, 0.00, 0.00, 1.02, 0.07, 0.67, 0.05, 0.00, 0.31, 0.46, 0.00, 0.03, 0.55, 0.57, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 2.000, 0.98, 1, 0.43, 0.23, 0.01, 0.05, 0.00, 0.93, 0.07, 0.31, 0.05, 0.00, 0.17, 0.32, 0.00, 0.03, 0.95, 0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22, 0, 2.100, 0.98, 1, 0.34, 0.23, 0.01, 0.05, 0.00, 0.95, 0.00, 0.05, 0.00, 0.00, 0.06, 0.24, 0.00, 0.08, 1.10, 0.91, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23, 0, 2.200, 0.98, 1, 0.35, 0.25, 0.01, 0.05, 0.00, 0.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.08, 0.98, 0.65, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24, 0, 2.300, 0.98, 1, 0.17, 0.02, 0.00, 0.00, 0.00, 0.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 0.00, 0.15, 0.69, 0.38, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25, 0, 2.400, 0.98, 1, 0.12, 0.11, 0.00, 0.00, 0.00, 0.51, 0.00, 0.00, 0.00, 0.00, 0.10, 0.41, 0.00, 0.11, 0.54, 0.23, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
