frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.18, 0.00, 0.36, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2, 0, 0.040, 0.98, 1, 0.00, 0.00, 0.43, 0.08, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.06, 0.20, 0.00, 0.23, 0.00, 0.00, 0.95, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3, 0, 0.080, 0.98, 1, 0.00, 0.00, 0.50, 0.09, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.08, 0.19, 0.00, 0.17, 0.00, 0.00, 0.97, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4, 0, 0.120, 0.98, 1, 0.00, 0.00, 0.53, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.16, 0.00, 0.11, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5, 0, 0.160, 0.93, 1, 0.01, 0.00, 0.55, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.09, 0.00, 0.05, 0.02, 0.11, 0.77, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6, 0, 0.200, 0.93, 1, 0.01, 0.00, 0.62, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.03, 0.00, 0.00, 0.50, 0.40, 0.64, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7, 0, 0.240, 0.93, 1, 0.01, 0.00, 0.64, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.93, 0.64, 0.71, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
8, 0, 0.280, 0.93, 1, 0.02, 0.00, 0.66, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00, 0.00, 1.37, 0.78, 0.66, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
9, 0, 0.320, 0.93, 1, 0.02, 0.04, 0.61, 0.13, 0.00, 0.02, 0.02, 0.00, 0.00, 0.00, 0.16, 0.01, 0.05, 0.00, 1.28, 0.50, 0.50, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
10, 0, 0.360, 0.98, 1, 0.02, 0.07, 0.54, 0.18, 0.00, 0.07, 0.04, 0.00, 0.00, 0.00, 0.12, 0.04, 0.05, 0.00, 1.21, 0.26, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
11, 0, 0.400, 0.98, 1, 0.00, 0.07, 0.46, 0.22, 0.00, 0.16, 0.05, 0.00, 0.00, 0.00, 0.09, 0.09, 0.10, 0.00, 1.05, 0.14, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
12, 0, 0.440, 0.98, 1, 0.00, 0.03, 0.40, 0.09, 0.00, 0.20, 0.02, 0.00, 0.00, 0.00, 0.12, 0.14, 0.12, 0.00, 0.96, 0.29, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
13, 0, 0.480, 0.98, 1, 0.00, 0.00, 0.38, 0.05, 0.00, 0.23, 0.01, 0.00, 0.00, 0.00, 0.17, 0.18, 0.18, 0.00, 0.87, 0.48, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
14, 0, 0.520, 0.98, 1, 0.01, 0.02, 0.39, 0.05, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.09, 0.18, 0.13, 0.00, 0.96, 0.74, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
