frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.93, 1, 0.00, 0.26, 1.06, 0.00, 0.00, 0.01, 0.00, 0.25, 0.00, 0.91, 0.00, 1.16, 0.00, 0.17, 0.00, 0.44, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.040, 0.93, 1, 0.00, 0.12, 1.11, 0.00, 0.01, 0.21, 0.06, 0.30, 0.00, 1.08, 0.00, 1.19, 0.00, 0.19, 0.00, 0.42, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.080, 0.93, 1, 0.00, 0.04, 1.13, 0.00, 0.01, 0.34, 0.10, 0.34, 0.00, 1.13, 0.00, 1.21, 0.00, 0.22, 0.00, 0.41, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.120, 0.93, 1, 0.00, 0.09, 1.21, 0.00, 0.00, 0.42, 0.06, 0.33, 0.00, 1.12, 0.00, 1.19, 0.00, 0.18, 0.00, 0.55, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.160, 0.93, 1, 0.00, 0.24, 1.31, 0.00, 0.00, 0.38, 0.04, 0.36, 0.00, 1.05, 0.00, 1.15, 0.00, 0.15, 0.00, 0.72, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.200, 0.93, 1, 0.00, 0.35, 1.25, 0.00, 0.00, 0.32, 0.12, 0.51, 0.00, 1.03, 0.04, 1.25, 0.00, 0.22, 0.00, 0.60, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.240, 0.93, 1, 0.00, 0.38, 1.09, 0.00, 0.00, 0.17, 0.22, 0.66, 0.00, 0.98, 0.12, 1.42, 0.00, 0.37, 0.00, 0.36, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.280, 0.93, 1, 0.00, 0.33, 0.98, 0.00, 0.00, 0.09, 0.32, 0.78, 0.00, 0.98, 0.19, 1.57, 0.00, 0.53, 0.00, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.320, 0.93, 1, 0.00, 0.35, 0.99, 0.00, 0.00, 0.03, 0.31, 0.74, 0.00, 0.96, 0.27, 1.60, 0.00, 0.58, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.360, 0.93, 1, 0.00, 0.25, 1.02, 0.00, 0.00, 0.08, 0.31, 0.74, 0.00, 0.94, 0.37, 1.61, 0.00, 0.64, 0.00, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
