frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.22, 0.23, 0.80, 0.00, 0.58, 3.24, 0.00, 0.48, 0.00, 0.00, 0.35, 0.08, 0.00, 0.00, 1.22, 0.14, 0.50, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2, 0, 0.100, 0.98, 1, 0.16, 0.29, 0.91, 0.00, 0.50, 3.23, 0.00, 0.45, 0.00, 0.00, 0.34, 0.12, 0.00, 0.00, 1.13, 0.36, 0.38, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3, 0, 0.200, 0.98, 1, 0.09, 0.30, 0.97, 0.00, 0.42, 3.09, 0.00, 0.45, 0.00, 0.00, 0.22, 0.15, 0.00, 0.00, 1.12, 0.59, 0.45, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.300, 0.98, 1, 0.03, 0.21, 1.00, 0.00, 0.53, 3.26, 0.09, 0.53, 0.00, 0.00, 0.14, 0.24, 0.00, 0.00, 1.31, 0.94, 0.70, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
5, 0, 0.400, 0.98, 1, 0.00, 0.09, 1.00, 0.00, 0.62, 3.30, 0.14, 0.65, 0.00, 0.00, 0.01, 0.31, 0.00, 0.00, 1.48, 1.25, 0.86, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
6, 0, 0.500, 0.98, 1, 0.00, 0.00, 0.97, 0.00, 0.77, 3.58, 0.22, 0.73, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 1.60, 1.50, 1.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
7, 0, 0.600, 0.98, 1, 0.00, 0.00, 0.90, 0.00, 0.79, 3.67, 0.23, 0.73, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 1.55, 1.50, 1.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
8, 0, 0.700, 0.98, 1, 0.00, 0.00, 0.74, 0.00, 0.71, 3.62, 0.20, 0.54, 0.00, 0.00, 0.00, 0.19, 0.09, 0.00, 1.28, 1.63, 1.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
9, 0, 0.800, 0.98, 1, 0.05, 0.06, 0.70, 0.00, 0.52, 3.18, 0.11, 0.30, 0.00, 0.00, 0.24, 0.19, 0.11, 0.20, 0.76, 1.38, 0.89, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
10, 0, 0.900, 0.93, 1, 0.11, 0.06, 0.64, 0.00, 0.31, 2.85, 0.02, 0.06, 0.00, 0.00, 0.42, 0.19, 0.11, 0.41, 0.25, 1.12, 0.83, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
