frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.30, 0.12, 0.02, 0.00, 0.12, 1.08, 0.00, 0.65, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.037, 0.98, 1, 0.00, 0.00, 0.63, 0.00, 0.00, 0.00, 0.14, 0.30, 0.03, 0.00, 0.36, 0.90, 0.00, 0.22, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.074, 0.98, 1, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.04, 0.41, 0.05, 0.07, 0.45, 0.65, 0.00, 0.00, 0.01, 0.13, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.111, 0.98, 1, 0.00, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 0.44, 0.06, 0.13, 0.42, 0.52, 0.00, 0.00, 0.01, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.148, 0.98, 1, 0.00, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.47, 0.07, 0.19, 0.38, 0.38, 0.00, 0.00, 0.01, 0.05, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.185, 0.98, 1, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.00, 0.44, 0.09, 0.22, 0.25, 0.27, 0.00, 0.00, 0.23, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.222, 0.98, 1, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00, 0.00, 0.41, 0.15, 0.23, 0.13, 0.14, 0.00, 0.00, 0.44, 0.13, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.259, 0.98, 1, 0.00, 0.00, 0.78, 0.00, 0.00, 0.00, 0.00, 0.37, 0.20, 0.22, 0.01, 0.00, 0.00, 0.00, 0.65, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.296, 0.98, 1, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 0.37, 0.24, 0.16, 0.05, 0.00, 0.00, 0.00, 0.68, 0.29, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.333, 0.98, 1, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.00, 0.36, 0.23, 0.14, 0.12, 0.00, 0.00, 0.00, 0.70, 0.48, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.370, 0.98, 1, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.00, 0.37, 0.22, 0.16, 0.16, 0.00, 0.00, 0.00, 0.70, 0.72, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
12, 0, 0.407, 0.98, 1, 0.00, 0.00, 0.71, 0.00, 0.00, 0.00, 0.00, 0.36, 0.19, 0.24, 0.22, 0.11, 0.00, 0.00, 0.58, 0.95, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
