frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.88, 1, 0.00, 0.00, 0.76, 0.39, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 0.71, 1.13, 0.00, 0.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.040, 0.98, 1, 0.00, 0.00, 0.91, 0.21, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.96, 1.30, 0.00, 0.26, 0.03, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.080, 0.98, 1, 0.00, 0.00, 0.98, 0.13, 0.00, 0.00, 0.01, 0.55, 0.00, 0.00, 1.08, 1.30, 0.00, 0.07, 0.07, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.120, 0.98, 1, 0.00, 0.00, 1.03, 0.08, 0.00, 0.00, 0.11, 0.51, 0.00, 0.00, 1.08, 1.14, 0.00, 0.00, 0.16, 0.32, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.160, 0.98, 1, 0.00, 0.00, 0.99, 0.08, 0.00, 0.00, 0.16, 0.40, 0.00, 0.00, 1.09, 1.00, 0.00, 0.00, 0.16, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.200, 0.98, 1, 0.07, 0.00, 1.09, 0.03, 0.00, 0.00, 0.15, 0.34, 0.00, 0.00, 1.02, 0.78, 0.00, 0.00, 0.13, 0.34, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.240, 0.98, 1, 0.23, 0.00, 1.15, 0.00, 0.00, 0.00, 0.05, 0.22, 0.00, 0.00, 1.01, 0.60, 0.00, 0.00, 0.07, 0.29, 0.94, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8, 0, 0.280, 0.88, 1, 0.37, 0.00, 1.30, 0.02, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.92, 0.40, 0.00, 0.00, 0.11, 0.36, 1.41, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9, 0, 0.320, 0.88, 1, 0.36, 0.00, 1.30, 0.02, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.89, 0.36, 0.00, 0.00, 0.21, 0.56, 1.44, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10, 0, 0.360, 0.88, 1, 0.24, 0.00, 1.27, 0.02, 0.00, 0.11, 0.00, 0.15, 0.00, 0.00, 0.60, 0.30, 0.00, 0.00, 0.19, 0.66, 1.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
