frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 2.78, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.01, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.50, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.17, 0.00, 2.73, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.01, 0.36, 0.01, 0.00, 0.00, 0.00, 0.00, 0.46, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.21, 0.00, 2.76, 0.00, 0.00, 0.05, 0.00, 0.29, 0.00, 0.01, 0.25, 0.01, 0.00, 0.00, 0.00, 0.00, 0.58, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.18, 0.00, 2.81, 0.00, 0.00, 0.16, 0.00, 0.30, 0.00, 0.04, 0.18, 0.01, 0.00, 0.00, 0.00, 0.00, 0.69, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.19, 0.00, 2.84, 0.00, 0.00, 0.22, 0.00, 0.35, 0.00, 0.10, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.85, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.25, 0.00, 2.91, 0.00, 0.00, 0.31, 0.00, 0.41, 0.00, 0.20, 0.15, 0.03, 0.00, 0.00, 0.00, 0.00, 0.77, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.30, 0.00, 2.94, 0.00, 0.00, 0.27, 0.00, 0.40, 0.00, 0.31, 0.17, 0.03, 0.00, 0.00, 0.00, 0.00, 0.74, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.37, 0.00, 3.10, 0.00, 0.00, 0.27, 0.00, 0.43, 0.00, 0.51, 0.27, 0.07, 0.00, 0.00, 0.00, 0.00, 1.38, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.40, 0.00, 3.08, 0.00, 0.00, 0.13, 0.00, 0.38, 0.00, 0.77, 0.51, 0.12, 0.00, 0.00, 0.00, 0.12, 2.20, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
10, 0, 0.300, 0.98, 1, 0.39, 0.00, 3.13, 0.00, 0.00, 0.22, 0.00, 0.34, 0.00, 1.02, 0.66, 0.29, 0.00, 0.00, 0.00, 0.39, 3.03, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
11, 0, 0.334, 0.98, 1, 0.41, 0.00, 3.12, 0.00, 0.00, 0.30, 0.00, 0.30, 0.00, 1.15, 0.77, 0.46, 0.00, 0.00, 0.00, 0.78, 3.13, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
12, 0, 0.367, 0.98, 1, 0.32, 0.00, 3.23, 0.00, 0.00, 0.44, 0.00, 0.28, 0.00, 1.05, 0.72, 0.60, 0.00, 0.00, 0.00, 0.98, 2.94, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
13, 0, 0.400, 0.93, 1, 0.25, 0.00, 3.37, 0.00, 0.00, 0.50, 0.00, 0.30, 0.00, 0.88, 0.78, 0.50, 0.00, 0.00, 0.00, 1.01, 2.41, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
14, 0, 0.434, 0.98, 1, 0.24, 0.00, 3.46, 0.00, 0.00, 0.45, 0.00, 0.21, 0.00, 0.63, 0.70, 0.30, 0.00, 0.00, 0.00, 0.87, 1.70, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00
15, 0, 0.467, 0.93, 1, 0.32, 0.00, 3.59, 0.00, 0.00, 0.44, 0.00, 0.14, 0.00, 0.44, 0.63, 0.08, 0.00, 0.00, 0.05, 0.75, 1.23, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00
16, 0, 0.501, 0.93, 1, 0.39, 0.00, 3.65, 0.00, 0.00, 0.42, 0.00, 0.08, 0.00, 0.35, 0.48, 0.00, 0.00, 0.00, 0.13, 0.63, 0.93, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
17, 0, 0.534, 0.93, 1, 0.39, 0.00, 3.68, 0.00, 0.00, 0.36, 0.00, 0.06, 0.00, 0.36, 0.37, 0.01, 0.00, 0.00, 0.22, 0.52, 0.84, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
18, 0, 0.567, 0.93, 1, 0.37, 0.00, 3.63, 0.00, 0.00, 0.22, 0.00, 0.13, 0.00, 0.34, 0.30, 0.07, 0.00, 0.00, 0.24, 0.44, 0.67, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
19, 0, 0.601, 0.93, 1, 0.42, 0.00, 3.56, 0.00, 0.00, 0.03, 0.00, 0.25, 0.00, 0.32, 0.19, 0.10, 0.00, 0.00, 0.44, 0.48, 0.55, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
20, 0, 0.634, 0.98, 1, 0.48, 0.05, 3.53, 0.00, 0.00, 0.00, 0.00, 0.43, 0.00, 0.30, 0.10, 0.10, 0.00, 0.00, 0.68, 0.49, 0.40, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
21, 0, 0.667, 0.98, 1, 0.62, 0.08, 3.53, 0.00, 0.00, 0.00, 0.00, 0.53, 0.00, 0.35, 0.00, 0.04, 0.00, 0.00, 0.97, 0.48, 0.23, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
22, 0, 0.701, 0.98, 1, 0.65, 0.13, 3.43, 0.00, 0.00, 0.00, 0.00, 0.65, 0.00, 0.41, 0.00, 0.01, 0.00, 0.00, 1.05, 0.42, 0.07, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
23, 0, 0.734, 0.98, 1, 0.73, 0.13, 3.38, 0.00, 0.00, 0.00, 0.00, 0.72, 0.00, 0.39, 0.00, 0.04, 0.00, 0.00, 0.98, 0.50, 0.03, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
24, 0, 0.767, 0.98, 1, 0.77, 0.15, 3.27, 0.00, 0.00, 0.00, 0.00, 0.82, 0.00, 0.49, 0.00, 0.05, 0.00, 0.00, 0.95, 0.58, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
25, 0, 0.801, 0.98, 1, 0.93, 0.12, 3.35, 0.00, 0.00, 0.00, 0.00, 0.83, 0.00, 0.55, 0.00, 0.09, 0.00, 0.00, 0.98, 0.67, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
26, 0, 0.834, 0.98, 1, 0.98, 0.16, 3.32, 0.00, 0.00, 0.00, 0.00, 0.81, 0.00, 0.63, 0.00, 0.07, 0.00, 0.00, 1.15, 0.62, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
27, 0, 0.868, 0.98, 1, 0.74, 0.10, 3.27, 0.00, 0.00, 0.00, 0.00, 0.78, 0.00, 0.42, 0.08, 0.10, 0.00, 0.00, 1.22, 0.65, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
28, 0, 0.901, 0.98, 1, 0.41, 0.09, 3.03, 0.00, 0.00, 0.00, 0.00, 0.69, 0.00, 0.19, 0.14, 0.18, 0.00, 0.00, 1.24, 0.67, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
